,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse,latitude,longitude,result_score
1269,13/06/2022,Vente,100000.0,0,Maison,125.0,6.0,2638.0,5130   LE GRAND VILLAGE NUAILLE 49340 France,47.093556,-0.771854,0.67
1270,27/06/2022,Vente,210000.0,0,Maison,87.0,3.0,1422.0,1 RUE DU LAVOIR NEUILLE 49680 France,47.342545,-0.037666,0.55
1271,30/06/2022,Vente,315000.0,0,Maison,160.0,8.0,673.0,42 RUE DE L AUMONERIE LONGUE-JUMELLES 49160 France,47.379488,-0.113656,0.83
1272,29/06/2022,Vente,240000.0,0,Maison,103.0,4.0,570.0,1 ALL DE VIENNE SEVREMOINE 49450 France,47.107493,-1.062817,0.43
1273,29/06/2022,Vente,265000.0,0,Maison,114.0,5.0,492.0,3 RUE DE VILLENEUVE POSSONNIERE (LA) 49170 France,47.370858,-0.704998,0.82
1274,24/06/2022,Vente,260000.0,0,Maison,94.0,5.0,290.0,20 RUE DES QUATRE SAISONS VERRIERES-EN-ANJOU 49112 France,47.52657,-0.44661,0.71
1275,24/06/2022,Vente,130000.0,0,Maison,87.0,3.0,67.0,1 RTE DE BRAIN (LA MEMBROLLE S/L LONGUENEE-EN-ANJOU 49770 France,47.562231,-0.675026,0.75
1276,10/06/2022,Vente,200000.0,0,Maison,116.0,4.0,168.0,97 RUE RABELAIS SAUMUR 49400 France,47.255261,-0.067168,0.78
1277,10/06/2022,Vente,200000.0,0,Local industriel. commercial ou assimilé,31.0,0.0,96.0,99 RUE RABELAIS SAUMUR 49400 France,47.255136,-0.067044,0.78
1278,29/06/2022,Vente,190000.0,0,Maison,126.0,6.0,882.0,5050   LES PETITES LANDES BARACE 49430 France,47.640971,-0.341963,0.69
1279,30/06/2022,Vente,260000.0,0,Maison,98.0,5.0,1335.0,1 CHEM DE LA GOUPILLERE MARCE 49140 France,47.581569,-0.321762,0.72
1280,30/06/2022,Vente,260000.0,0,Maison,98.0,5.0,500.0,1 CHEM DE LA GOUPILLERE MARCE 49140 France,47.581569,-0.321762,0.72
1281,27/06/2022,Vente,232000.0,0,Maison,100.0,5.0,121.0,11 RUE DES FONTAINES RIVES-DU-LOIR-EN-ANJOU 49140 France,47.568152,-0.420151,0.84
1282,27/06/2022,Vente,332000.0,0,Maison,150.0,4.0,767.0,62 RUE DE BEL AIR JARZE VILLAGES 49140 France,47.558281,-0.2422,0.81
1283,27/06/2022,Vente,200000.0,0,Maison,75.0,3.0,39.0,2 RUE DU BOURG BEAUCOUZE 49070 France,47.474781,-0.633204,0.78
1284,27/06/2022,Vente,90000.0,0,Maison,38.0,3.0,80.0,5539   LA BASSE PIERRE (DRAIN) OREE D ANJOU 49530 France,47.353207,-1.18382,0.66
1285,03/01/2022,Vente,328500.0,0,Appartement,15.0,1.0,308.0,29 RUE MERVEILLE BOUCHEMAINE 49080 France,47.44336,-0.611633,0.8
1286,03/01/2022,Vente,328500.0,0,Appartement,10.0,1.0,308.0,29 RUE MERVEILLE BOUCHEMAINE 49080 France,47.44336,-0.611633,0.8
1287,03/01/2022,Vente,328500.0,0,Appartement,17.0,1.0,308.0,29 RUE MERVEILLE BOUCHEMAINE 49080 France,47.44336,-0.611633,0.8
1288,03/01/2022,Vente,328500.0,0,Appartement,131.0,5.0,308.0,29 RUE MERVEILLE BOUCHEMAINE 49080 France,47.44336,-0.611633,0.8
1289,03/01/2022,Vente,270000.0,0,Maison,37.0,1.0,54.0,28 RUE DE LA CORNUAILLE VAL D'ERDRE-AUXENCE 49370 France,47.521827,-0.892206,0.84
1290,03/01/2022,Vente,270000.0,0,Maison,150.0,5.0,553.0,28 RUE DE LA CORNUAILLE VAL D'ERDRE-AUXENCE 49370 France,47.521827,-0.892206,0.84
1291,03/01/2022,Vente,180000.0,0,Maison,126.0,4.0,1741.0,5560   LA BONNETERIE SAINT-MARTIN-DU-FOUILLOUX 49170 France,47.427995,-0.690787,0.7
1292,05/01/2022,Vente,225550.0,0,Maison,80.0,4.0,2130.0,5030   BEL AIR VILLEMOISAN VAL D'ERDRE-AUXENCE 49370 France,47.479199,-0.870021,0.67
1293,07/01/2022,Vente,320351.0,0,Maison,95.0,4.0,245.0,15 RUE DE NAZARETH ANGERS 49100 France,47.489034,-0.576522,0.81
1294,06/01/2022,Vente,205000.0,0,Maison,100.0,4.0,577.0,12 SQ DES FRESNES VAL D'ERDRE-AUXENCE 49370 France,47.524952,-0.883392,0.77
1295,06/01/2022,Vente,280000.0,0,Maison,90.0,4.0,354.0,1 CHE DES CHALETS ANGERS 49100 France,47.485717,-0.560714,0.7
1296,06/01/2022,Vente,280000.0,0,Maison,25.0,1.0,354.0,1 CHE DES CHALETS ANGERS 49100 France,47.485717,-0.560714,0.7
1297,05/01/2022,Vente,293600.0,0,Maison,90.0,3.0,996.0,5052   LA VARENNE VAL D'ERDRE-AUXENCE 49370 France,47.5487,-0.873425,0.5
1298,06/01/2022,Vente,219000.0,0,Maison,113.0,5.0,655.0,3 RUE DU MONT DE L'ETANG VAL D'ERDRE-AUXENCE 49370 France,47.464912,-0.897742,0.84
1299,06/01/2022,Vente,180000.0,0,Maison,93.0,3.0,398.0,5304   LES FOUCHERIES VAL D'ERDRE-AUXENCE 49370 France,47.51676,-0.882399,0.58
1300,10/01/2022,Vente,280000.0,0,Maison,70.0,4.0,216.0,7 RUE DE LA POSTE AVRILLE 49240 France,47.502089,-0.586244,0.79
1301,11/01/2022,Vente,220000.0,0,Local industriel. commercial ou assimilé,12.0,0.0,3235.0,5148   LE PE VAL D'ERDRE-AUXENCE 49370 France,47.517268,-0.869161,0.69
1302,11/01/2022,Vente,220000.0,0,Appartement,47.0,3.0,3235.0,5148   LE PE VAL D'ERDRE-AUXENCE 49370 France,47.517268,-0.869161,0.69
1303,11/01/2022,Vente,220000.0,0,Local industriel. commercial ou assimilé,12.0,0.0,2000.0,5148   LE PE VAL D'ERDRE-AUXENCE 49370 France,47.517268,-0.869161,0.69
1304,11/01/2022,Vente,220000.0,0,Appartement,47.0,3.0,2000.0,5148   LE PE VAL D'ERDRE-AUXENCE 49370 France,47.517268,-0.869161,0.69
1305,11/01/2022,Vente,244000.0,0,Maison,93.0,4.0,511.0,5523 RTE DE LA POUEZE SAINT-CLEMENT-DE-LA-PLACE 49370 France,47.527731,-0.749384,0.72
1306,06/01/2022,Vente,125500.0,0,Maison,60.0,4.0,735.0,6446   LA GUIMESLIERE SAINT-GEORGES-SUR-LOIRE 49170 France,47.406077,-0.766062,0.54
1307,06/01/2022,Vente,125500.0,0,Maison,60.0,4.0,875.0,6446   LA GUIMESLIERE SAINT-GEORGES-SUR-LOIRE 49170 France,47.406077,-0.766062,0.54
1308,11/01/2022,Vente,250000.0,0,Maison,85.0,5.0,484.0,3   ALLEE DE LA FORGETTERIE BECON-LES-GRANITS 49370 France,47.504924,-0.803154,0.83
1309,04/01/2022,Vente,180000.0,0,Maison,93.0,5.0,800.0,7 RUE DES GUILBAUDIERES BELLEVIGNE-EN-LAYON 49750 France,47.288668,-0.566526,0.84
1310,04/01/2022,Vente,180000.0,0,Maison,93.0,5.0,561.0,7 RUE DES GUILBAUDIERES BELLEVIGNE-EN-LAYON 49750 France,47.288668,-0.566526,0.84
1311,11/01/2022,Vente,155000.0,0,Maison,70.0,4.0,751.0,5217   LA CHAUSSEE INGRANDES-LE FRESNE SUR LOIRE 49123 France,47.401966,-0.922559,0.6
1312,11/01/2022,Vente,155000.0,0,Maison,70.0,4.0,632.0,5217   LA CHAUSSEE INGRANDES-LE FRESNE SUR LOIRE 49123 France,47.401966,-0.922559,0.6
1313,11/01/2022,Vente,132000.0,0,Maison,46.0,1.0,153.0,6   LA FRANCHAIE POSSONNIERE (LA) 49170 France,47.385451,-0.731128,0.68
1314,11/01/2022,Vente,30000.0,0,Maison,55.0,2.0,118.0,5108   LES FROMALIERES SAINT-MARTIN-DU-FOUILLOUX 49170 France,47.436057,-0.678149,0.64
1315,10/01/2022,Vente,185283.0,0,Maison,110.0,5.0,629.0,51 GR GRANDE RUE BELLEVIGNE-EN-LAYON 49750 France,47.28719,-0.569801,0.53
1316,10/01/2022,Vente,185283.0,0,Maison,110.0,5.0,500.0,51 GR GRANDE RUE BELLEVIGNE-EN-LAYON 49750 France,47.28719,-0.569801,0.53
1317,05/01/2022,Vente,165000.0,0,Maison,85.0,4.0,498.0,17 RTE DE MOZE DENEE 49190 France,47.378194,-0.604781,0.67
1318,10/01/2022,Vente,141266.0,0,Maison,121.0,7.0,450.0,35 RUE DE LA BELLE ANGEVINE VAL-DU-LAYON 49750 France,47.299748,-0.634184,0.84
1319,10/01/2022,Vente,141266.0,0,Maison,121.0,7.0,226.0,35 RUE DE LA BELLE ANGEVINE VAL-DU-LAYON 49750 France,47.299748,-0.634184,0.84
1320,06/01/2022,Vente,215000.0,0,Maison,100.0,4.0,1402.0,20 RTE DE BEL AIR BELLEVIGNE-EN-LAYON 49380 France,47.276952,-0.501265,0.66
1321,06/01/2022,Vente,215000.0,0,Maison,100.0,4.0,500.0,20 RTE DE BEL AIR BELLEVIGNE-EN-LAYON 49380 France,47.276952,-0.501265,0.66
1322,06/01/2022,Vente,215000.0,0,Maison,100.0,4.0,1349.0,20 RTE DE BEL AIR BELLEVIGNE-EN-LAYON 49380 France,47.276952,-0.501265,0.66
1323,17/01/2022,Vente,482000.0,0,Maison,124.0,6.0,614.0,10 RUE DE LA QUENILLERE ANGERS 49100 France,47.487089,-0.571726,0.82
1324,20/01/2022,Vente,450000.0,0,Maison,158.0,6.0,618.0,9 RUE DE HAUTE RIVE BOUCHEMAINE 49080 France,47.427315,-0.607765,0.81
1325,20/01/2022,Vente,638000.0,1,Maison,170.0,7.0,500.0,13   PARC GERMALAIN BOUCHEMAINE 49080 France,47.451952,-0.60399,0.8
1326,20/01/2022,Vente,638000.0,1,Maison,170.0,7.0,840.0,13   PARC GERMALAIN BOUCHEMAINE 49080 France,47.451952,-0.60399,0.8
1327,03/01/2022,Vente,263400.0,0,Maison,92.0,4.0,266.0,5 RUE ROSA PARKS SAINT-LAMBERT-LA-POTHERIE 49070 France,47.482658,-0.689884,0.84
1328,03/01/2022,Vente,127500.0,0,Maison,100.0,5.0,66.0,2 IMP DU CORMIER BRISSAC LOIRE AUBANCE 49320 France,47.358887,-0.444127,0.77
1329,07/01/2022,Vente,180180.0,0,Maison,72.0,3.0,102.0,14 RUE ERIC NESSLER AVRILLE 49240 France,47.501864,-0.579426,0.8
1330,21/01/2022,Vente,240000.0,0,Maison,120.0,2.0,63.0,8 RUE PRINCIPALE SAINT-CLEMENT-DE-LA-PLACE 49370 France,47.525635,-0.745942,0.83
1331,21/01/2022,Vente,610000.0,0,Maison,199.0,6.0,500.0,19 RTE DE LA POMMERAYE BOUCHEMAINE 49080 France,47.405461,-0.62747,0.76
1332,21/01/2022,Vente,610000.0,0,Maison,199.0,6.0,560.0,19 RTE DE LA POMMERAYE BOUCHEMAINE 49080 France,47.405461,-0.62747,0.76
1333,18/01/2022,Vente,188500.0,0,Maison,156.0,6.0,759.0,41   RUE DU COTEAU CANTENAY-EPINARD 49460 France,47.531754,-0.564199,0.82
1334,21/01/2022,Vente,100000.0,0,Local industriel. commercial ou assimilé,295.0,0.0,1000.0,5073   LES NONAINS BELLEVIGNE-EN-LAYON 49380 France,47.264958,-0.496447,0.55
1335,21/01/2022,Vente,100000.0,0,Local industriel. commercial ou assimilé,295.0,0.0,4224.0,5073   LES NONAINS BELLEVIGNE-EN-LAYON 49380 France,47.264958,-0.496447,0.55
1336,21/01/2022,Vente,100000.0,0,Maison,97.0,3.0,1635.0,2 RTE DU BREIL BELLEVIGNE-EN-LAYON 49380 France,47.272906,-0.549036,0.74
1337,20/01/2022,Vente,463769.0,0,Maison,164.0,5.0,449.0,5445   LA GUIMESLIERE SAINT-GEORGES-SUR-LOIRE 49170 France,47.406077,-0.766062,0.54
1338,03/01/2022,Vente,650000.0,0,Local industriel. commercial ou assimilé,112.0,0.0,120.0,44 RUE DES CARMES ANGERS 49100 France,47.472917,-0.561587,0.8
1339,03/01/2022,Vente,650000.0,0,Maison,158.0,6.0,120.0,44 RUE DES CARMES ANGERS 49100 France,47.472917,-0.561587,0.8
1340,20/01/2022,Vente,200000.0,0,Maison,171.0,4.0,1812.0,4 RTE DE LA LORIOTTERIE BRISSAC LOIRE AUBANCE 49320 France,47.354082,-0.396573,0.79
1341,20/01/2022,Vente,134000.0,0,Maison,82.0,4.0,104.0,4 RUE DU SABLON BELLEVIGNE-EN-LAYON 49380 France,47.293282,-0.517878,0.82
1342,06/01/2022,Vente,100000.0,0,Maison,50.0,3.0,248.0,2 RUE PASTEUR DE VALANJOU CHEMILLE-EN-ANJOU 49670 France,47.217414,-0.60713,0.7
1343,06/01/2022,Vente,146200.0,0,Maison,40.0,3.0,552.0,3 RTE DE CASE NEUVE BELLEVIGNE-EN-LAYON 49380 France,47.288367,-0.560503,0.77
1344,12/01/2022,Vente,358900.0,0,Maison,108.0,5.0,836.0,43 RUE DES BRUYERES AVRILLE 49240 France,47.495106,-0.588826,0.8
1345,13/01/2022,Vente,176000.0,0,Maison,87.0,4.0,632.0,4 RUE DES MERISIERS CHAMPTOCE-SUR-LOIRE 49123 France,47.417265,-0.867067,0.83
1346,12/01/2022,Vente,290000.0,0,Maison,87.0,1.0,575.0,2 AV JEAN VAUGOYAU AVRILLE 49240 France,47.506153,-0.596114,0.72
1347,10/01/2022,Vente,320000.0,0,Maison,96.0,5.0,584.0,20 RUE DES CHARMILLES SAINT-LAMBERT-LA-POTHERIE 49070 France,47.481403,-0.683918,0.85
1348,13/01/2022,Vente,259000.0,0,Maison,130.0,5.0,447.0,3 IMP DU PINELIER SAINT-CLEMENT-DE-LA-PLACE 49370 France,47.522759,-0.748667,0.78
1349,31/01/2022,Vente,284000.0,0,Maison,81.0,5.0,255.0,8 RUE ROGER HALOPE ANGERS 49000 France,47.474613,-0.593289,0.8
1350,07/01/2022,Vente,183447.0,0,Maison,71.0,3.0,105.0,12 RUE ERIC NESSLER AVRILLE 49240 France,47.502012,-0.579867,0.8
1351,31/01/2022,Vente,163400.0,0,Maison,151.0,7.0,355.0,71 ALL GUILLAUME CERISAY ANGERS 49000 France,47.456821,-0.610778,0.76
1352,18/01/2022,Vente,138500.0,0,Maison,182.0,6.0,1000.0,5250   NOS GRACES VAL D'ERDRE-AUXENCE 49370 France,47.504548,-0.892207,0.63
1353,18/01/2022,Vente,138500.0,0,Maison,182.0,6.0,1812.0,5250   NOS GRACES VAL D'ERDRE-AUXENCE 49370 France,47.504548,-0.892207,0.63
1354,14/01/2022,Vente,300000.0,0,Maison,85.0,3.0,207.0,134 AV PIERRE MENDES FRANCE AVRILLE 49240 France,47.50717,-0.58996,0.78
1355,28/01/2022,Vente,630000.0,0,Maison,162.0,5.0,289.0,3 RUE DE LA REINE CECILE BOUCHEMAINE 49080 France,47.450201,-0.595888,0.82
1356,28/01/2022,Vente,630000.0,0,Maison,162.0,5.0,1110.0,3 RUE DE LA REINE CECILE BOUCHEMAINE 49080 France,47.450201,-0.595888,0.82
1357,28/01/2022,Vente,630000.0,0,Maison,162.0,5.0,558.0,3 RUE DE LA REINE CECILE BOUCHEMAINE 49080 France,47.450201,-0.595888,0.82
1358,24/01/2022,Vente,330000.0,0,Maison,137.0,5.0,842.0,27 RUE DU MARECHAL LECLERC MONTREUIL-JUIGNE 49460 France,47.532952,-0.621499,0.85
1359,20/01/2022,Vente,210000.0,0,Local industriel. commercial ou assimilé,264.0,0.0,921.0,5507 RTE D ANGERS SAINT-CLEMENT-DE-LA-PLACE 49370 France,47.524653,-0.744918,0.7
1360,19/01/2022,Vente,7287.0,0,Maison,86.0,4.0,500.0,12 RUE DE LA RENAISSANCE BRISSAC LOIRE AUBANCE 49320 France,47.296766,-0.380171,0.85
1361,19/01/2022,Vente,7287.0,0,Maison,86.0,4.0,1294.0,12 RUE DE LA RENAISSANCE BRISSAC LOIRE AUBANCE 49320 France,47.296766,-0.380171,0.85
1362,20/01/2022,Vente,235000.0,0,Maison,104.0,5.0,1362.0,709 RUE DE LA GACHETIERE BRISSAC LOIRE AUBANCE 49320 France,47.335571,-0.444931,0.85
1363,20/01/2022,Vente,235000.0,0,Maison,104.0,5.0,6537.0,709 RUE DE LA GACHETIERE BRISSAC LOIRE AUBANCE 49320 France,47.335571,-0.444931,0.85
1364,21/01/2022,Vente,232800.0,0,Maison,145.0,5.0,650.0,9 RUE DES MAISONS BLANCHES TERRANJOU 49380 France,47.258039,-0.443123,0.82
1365,20/01/2022,Vente,375000.0,0,Maison,70.0,3.0,650.0,75 RUE BARRA ANGERS 49100 France,47.486508,-0.563539,0.77
1366,12/01/2022,Vente,260000.0,0,Appartement,34.0,2.0,281.0,1 AV D ANGERS ROCHEFORT-SUR-LOIRE 49190 France,47.357505,-0.654809,0.75
1367,12/01/2022,Vente,260000.0,0,Appartement,48.0,3.0,281.0,1 AV D ANGERS ROCHEFORT-SUR-LOIRE 49190 France,47.357505,-0.654809,0.75
1368,12/01/2022,Vente,260000.0,0,Local industriel. commercial ou assimilé,30.0,0.0,281.0,1 AV D ANGERS ROCHEFORT-SUR-LOIRE 49190 France,47.357505,-0.654809,0.75
1369,12/01/2022,Vente,260000.0,0,Appartement,44.0,2.0,281.0,1 AV D ANGERS ROCHEFORT-SUR-LOIRE 49190 France,47.357505,-0.654809,0.75
1370,12/01/2022,Vente,260000.0,0,Appartement,41.0,2.0,281.0,1 AV D ANGERS ROCHEFORT-SUR-LOIRE 49190 France,47.357505,-0.654809,0.75
1371,19/01/2022,Vente,315000.0,0,Maison,102.0,5.0,123.0,4 RUE DE LA MARE ANGERS 49100 France,47.486534,-0.573211,0.8
1372,31/01/2022,Vente,565000.0,0,Maison,323.0,11.0,1245.0,4   BOIS DES GATS CHEMILLE-EN-ANJOU 49750 France,47.270359,-0.671062,0.48
1373,31/01/2022,Vente,565000.0,0,Maison,323.0,11.0,5000.0,4   BOIS DES GATS CHEMILLE-EN-ANJOU 49750 France,47.270359,-0.671062,0.48
1374,31/01/2022,Vente,565000.0,0,Maison,323.0,11.0,16320.0,4   BOIS DES GATS CHEMILLE-EN-ANJOU 49750 France,47.270359,-0.671062,0.48
1375,31/01/2022,Vente,490000.0,0,Maison,150.0,5.0,333.0,38 ALL FRANCOIS BONAMY AVRILLE 49240 France,47.513849,-0.590087,0.78
1376,17/01/2022,Vente,565000.0,0,Maison,173.0,5.0,442.0,11 RUE PHILIBERT COMMERSON AVRILLE 49240 France,47.515889,-0.588805,0.82
1377,11/01/2022,Vente,290000.0,0,Maison,116.0,6.0,581.0,22 RUE DU VIEUX PRE LONGUENEE-EN-ANJOU 49770 France,47.515062,-0.67084,0.83
1378,31/01/2022,Vente,251000.0,0,Maison,80.0,4.0,200.0,5106   LES FROMALIERES SAINT-MARTIN-DU-FOUILLOUX 49170 France,47.436057,-0.678149,0.64
1379,10/01/2022,Vente,448000.0,0,Maison,174.0,7.0,705.0,8 ALL DES CHATAIGNIERS AVRILLE 49240 France,47.48538,-0.585324,0.78
1380,12/01/2022,Vente,270000.0,0,Maison,92.0,4.0,274.0,41 RUE VICTOR HUGO MONTREUIL-JUIGNE 49460 France,47.525643,-0.611282,0.83
1381,10/01/2022,Vente,196000.0,0,Maison,87.0,4.0,240.0,14 VALL DES DRUIDES CHALONNES-SUR-LOIRE 49290 France,47.344828,-0.769774,0.77
1382,02/02/2022,Vente,207850.0,0,Maison,180.0,6.0,490.0,25 RUE DU RALE DES GENETS BOUCHEMAINE 49080 France,47.451632,-0.612684,0.83
1383,20/01/2022,Vente,315000.0,0,Maison,117.0,4.0,439.0,38 RUE FLORENCE ARTHAUD MONTREUIL-JUIGNE 49460 France,47.535485,-0.626486,0.84
1384,24/01/2022,Vente,197000.0,0,Maison,87.0,4.0,559.0,13 RUE DU PRE FLEURI VAL D'ERDRE-AUXENCE 49370 France,47.465576,-0.892521,0.83
1385,21/01/2022,Vente,255000.0,0,Maison,97.0,5.0,210.0,32 RUE DU CHAMP DU BRUNEAU BOUCHEMAINE 49080 France,47.442967,-0.615064,0.83
1386,24/01/2022,Vente,98000.0,0,Maison,90.0,3.0,92.0,7 RUE DU MOULIN DU PONT BELLEVIGNE-EN-LAYON 49380 France,47.264743,-0.508374,0.84
1387,09/02/2022,Vente,150000.0,0,Maison,79.0,5.0,1232.0,5496   L AYRAULT BEAULIEU-SUR-LAYON 49750 France,47.31824,-0.595207,0.7
1388,02/02/2022,Vente,90000.0,0,Maison,70.0,3.0,673.0,19 RUE HAUTE DU MARTREAU ROCHEFORT-SUR-LOIRE 49190 France,47.356321,-0.656925,0.84
1389,31/01/2022,Vente,185000.0,0,Maison,75.0,4.0,589.0,5 IMP DES JONQUILLES BECON-LES-GRANITS 49370 France,47.501103,-0.798198,0.73
1390,27/01/2022,Vente,220000.0,0,Maison,81.0,5.0,268.0,18 RUE ROGER HALOPE ANGERS 49000 France,47.474818,-0.593737,0.81
1391,27/01/2022,Vente,285000.0,0,Maison,78.0,4.0,229.0,18 RUE DE LA NOUETTE AVRILLE 49240 France,47.503952,-0.591835,0.81
1392,07/02/2022,Vente,115500.0,0,Maison,62.0,3.0,330.0,8 RUE DE BRETAGNE LONGUENEE-EN-ANJOU 49770 France,47.54383,-0.673973,0.83
1393,01/02/2022,Vente,70000.0,0,Maison,50.0,3.0,65.0,8 RUE SAINT LUMIN BELLEVIGNE-EN-LAYON 49380 France,47.26651,-0.503796,0.82
1394,28/01/2022,Vente,200000.0,0,Maison,104.0,6.0,872.0,17 RUE DE VILLEMOISAN BECON-LES-GRANITS 49370 France,47.50235,-0.806356,0.83
1395,01/02/2022,Vente,188000.0,0,Maison,94.0,5.0,430.0,3 ALL DES ACACIAS SAINT-AUGUSTIN-DES-BOIS 49170 France,47.458011,-0.794509,0.77
1396,04/02/2022,Vente,129500.0,0,Maison,96.0,2.0,31.0,20 PL GEORGES CLEMENCEAU BRISSAC LOIRE AUBANCE 49320 France,47.355236,-0.448343,0.84
1397,07/02/2022,Vente,1400000.0,0,Local industriel. commercial ou assimilé,380.0,0.0,2400.0,8 RUE JOSEPH FOURIER BEAUCOUZE 49070 France,47.47325,-0.60924,0.8
1398,07/02/2022,Vente,1400000.0,0,Local industriel. commercial ou assimilé,12.0,0.0,2400.0,8 RUE JOSEPH FOURIER BEAUCOUZE 49070 France,47.47325,-0.60924,0.8
1399,07/02/2022,Vente,1400000.0,0,Local industriel. commercial ou assimilé,37.0,0.0,2400.0,8 RUE JOSEPH FOURIER BEAUCOUZE 49070 France,47.47325,-0.60924,0.8
1400,07/02/2022,Vente,1400000.0,0,Local industriel. commercial ou assimilé,157.0,0.0,2400.0,8 RUE JOSEPH FOURIER BEAUCOUZE 49070 France,47.47325,-0.60924,0.8
1401,07/02/2022,Vente,1400000.0,0,Local industriel. commercial ou assimilé,93.0,0.0,2400.0,8 RUE JOSEPH FOURIER BEAUCOUZE 49070 France,47.47325,-0.60924,0.8
1402,10/02/2022,Vente,170000.0,0,Maison,104.0,5.0,500.0,5186   LA GAUTERIE ALLEUDS BRISSAC LOIRE AUBANCE 49320 France,47.32243,-0.430027,0.68
1403,10/02/2022,Vente,170000.0,0,Maison,104.0,5.0,904.0,5186   LA GAUTERIE ALLEUDS BRISSAC LOIRE AUBANCE 49320 France,47.32243,-0.430027,0.68
1404,27/01/2022,Vente,320000.0,0,Maison,110.0,5.0,572.0,5 RUE EUGENE DELACROIX LONGUENEE-EN-ANJOU 49770 France,47.558173,-0.678729,0.84
1405,08/02/2022,Vente,355000.0,0,Maison,95.0,5.0,194.0,23 RUE DU MARAIS CHALONNES-SUR-LOIRE 49290 France,47.349036,-0.761197,0.83
1406,08/02/2022,Vente,355000.0,0,Maison,84.0,5.0,199.0,21 RUE DU MARAIS CHALONNES-SUR-LOIRE 49290 France,47.34907,-0.761142,0.83
1407,04/02/2022,Vente,171000.0,0,Appartement,62.0,3.0,545.0,13 AV DU ONZE NOVEMBRE CHALONNES-SUR-LOIRE 49290 France,47.351632,-0.769363,0.68
1408,04/02/2022,Vente,171000.0,0,Appartement,60.0,3.0,545.0,13 AV DU ONZE NOVEMBRE CHALONNES-SUR-LOIRE 49290 France,47.351632,-0.769363,0.68
1409,04/02/2022,Vente,390000.0,0,Appartement,24.0,1.0,562.0,14 RUE DE BALLOUR ANGERS 49100 France,47.482452,-0.563171,0.8
1410,04/02/2022,Vente,390000.0,0,Appartement,20.0,1.0,562.0,14 RUE DE BALLOUR ANGERS 49100 France,47.482452,-0.563171,0.8
1411,04/02/2022,Vente,390000.0,0,Appartement,24.0,1.0,562.0,14 RUE DE BALLOUR ANGERS 49100 France,47.482452,-0.563171,0.8
1412,04/02/2022,Vente,390000.0,0,Appartement,21.0,1.0,562.0,14 RUE DE BALLOUR ANGERS 49100 France,47.482452,-0.563171,0.8
1413,31/01/2022,Vente,189900.0,0,Maison,91.0,5.0,280.0,6 RUE FREDERIC CHOPIN CHALONNES-SUR-LOIRE 49290 France,47.345784,-0.772765,0.83
1414,27/01/2022,Vente,180000.0,0,Maison,82.0,4.0,206.0,7 RUE ERIC TABARLY SAINT-LEGER-DE-LINIERES 49170 France,47.459426,-0.711345,0.84
1415,20/01/2022,Vente,140000.0,0,Maison,98.0,5.0,343.0,4 RUE DE LA MELAY BELLEVIGNE-EN-LAYON 49750 France,47.29466,-0.577163,0.73
1416,01/02/2022,Vente,1050000.0,0,Local industriel. commercial ou assimilé,3317.0,0.0,9522.0,12 AV DU PIN BEAUCOUZE 49070 France,47.466667,-0.629922,0.69
1417,25/01/2022,Vente,350000.0,0,Local industriel. commercial ou assimilé,660.0,0.0,1512.0,6 RUE LEONARD DE VINCI SAINT-LEGER-DE-LINIERES 49070 France,47.464288,-0.66206,0.79
1418,28/01/2022,Vente,90000.0,0,Maison,74.0,3.0,1070.0,3   L EPINAY (VALANJOU) CHEMILLE-EN-ANJOU 49670 France,47.241888,-0.624339,0.64
1419,09/02/2022,Vente,250000.0,0,Maison,95.0,5.0,454.0,18 ALL DU GRAND SERVIAL ANGERS 49000 France,47.458075,-0.61381,0.76
1420,02/02/2022,Vente,250000.0,0,Maison,70.0,4.0,212.0,13 RUE DE LA POSTE AVRILLE 49240 France,47.502157,-0.586744,0.79
1421,10/02/2022,Vente,120000.0,0,Maison,85.0,4.0,210.0,32 RUE DE CHOLET BECON-LES-GRANITS 49370 France,47.498232,-0.801118,0.82
1422,31/01/2022,Vente,240000.0,0,Maison,106.0,5.0,386.0,9 ALL DE VIENNE MONTREUIL-JUIGNE 49460 France,47.522199,-0.609625,0.78
1423,21/01/2022,Vente,86000.0,0,Maison,88.0,6.0,868.0,5249   LA GROUAS TERRANJOU 49380 France,47.230304,-0.478208,0.49
1424,08/02/2022,Vente,495000.0,0,Maison,170.0,5.0,319.0,81 IMP DE L'OLIVRAIE SAINT-MARTIN-DU-FOUILLOUX 49170 France,47.430266,-0.713199,0.76
1425,22/02/2022,Vente,95000.0,0,Maison,85.0,5.0,515.0,2 RUE DE LA VIERGE CHEMILLE-EN-ANJOU 49670 France,47.23778,-0.583315,0.67
1426,22/02/2022,Vente,95000.0,0,Maison,85.0,5.0,653.0,2 RUE DE LA VIERGE CHEMILLE-EN-ANJOU 49670 France,47.23778,-0.583315,0.67
1427,10/02/2022,Vente,140400.0,0,Maison,74.0,4.0,52.0,1 RUE DE BECON SAINT-CLEMENT-DE-LA-PLACE 49370 France,47.524798,-0.746059,0.83
1428,01/02/2022,Vente,500000.0,0,Local industriel. commercial ou assimilé,510.0,0.0,2422.0,4 RUE AMEDEE GORDINI BEAUCOUZE 49070 France,47.470502,-0.61847,0.81
