,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse
1490,24/02/2022,Vente,"144400,00",0,Maison,110.0,4.0,578.0,4 RTE DE SOULAIRE CANTENAY-EPINARD 49460 France
1491,24/02/2022,Vente,"450000,00",0,Maison,123.0,4.0,558.0,6 IMP DU PARC MONTREUIL-JUIGNE 49460 France
1492,18/02/2022,Vente,"150000,00",0,Maison,84.0,4.0,638.0,39 RUE RABELAIS VAL-DU-LAYON 49750 France
1493,03/03/2022,Vente,"354254,00",0,Maison,93.0,4.0,315.0,31 SQ RENE LA COMBE ANGERS 49100 France
1494,28/02/2022,Vente,"400000,00",0,Maison,138.0,5.0,447.0,15 RUE DES VIEILLES VIGNES LONGUENEE-EN-ANJOU 49770 France
1495,23/02/2022,Vente,"109200,00",0,Maison,64.0,3.0,375.0,25 RUE DES LAURIERS BELLEVIGNE-EN-LAYON 49380 France
1496,28/02/2022,Vente,"445000,00",0,Maison,155.0,7.0,1000.0,10 RTE D ANGERS BOUCHEMAINE 49080 France
1497,28/02/2022,Vente,"205000,00",0,Maison,93.0,2.0,554.0,8 IMP VINCENT VAN GOGH LONGUENEE-EN-ANJOU 49770 France
1498,23/02/2022,Vente,"208868,69",0,Maison,100.0,5.0,248.0,21 RUE CHICO MENDES BEAUCOUZE 49070 France
1499,25/02/2022,Vente,"299000,00",0,Maison,139.0,5.0,1375.0,5166   LA COULEE SAINT-SIGISMOND 49123 France
1500,25/02/2022,Vente,"299000,00",0,Maison,139.0,5.0,625.0,5166   LA COULEE SAINT-SIGISMOND 49123 France
1501,25/02/2022,Vente,"299000,00",0,Maison,139.0,5.0,545.0,5166   LA COULEE SAINT-SIGISMOND 49123 France
1502,21/02/2022,Vente,"208778,62",0,Local industriel. commercial ou assimilé,300.0,0.0,631.0,2 RUE GEOFFROY DE LA CELLE LONGUENEE-EN-ANJOU 49770 France
1503,21/02/2022,Vente,"710000,00",0,Maison,170.0,8.0,4219.0,9001   PETITE GRANGE AVRILLE 49240 France
1504,21/02/2022,Vente,"710000,00",0,Maison,170.0,8.0,7080.0,9001   PETITE GRANGE AVRILLE 49240 France
1505,23/02/2022,Vente,"209000,00",0,Maison,98.0,5.0,180.0,12 SQ JEAN PAUL SARTRE ANGERS 49100 France
1506,01/03/2022,Vente,"285500,00",0,Maison,88.0,5.0,2188.0,5690 RTE DES POCHINIERES BECON-LES-GRANITS 49370 France
1507,01/03/2022,Vente,"285500,00",0,Maison,88.0,5.0,1360.0,5690 RTE DES POCHINIERES BECON-LES-GRANITS 49370 France
1508,07/02/2022,Vente,"224000,00",0,Maison,88.0,4.0,487.0,12 IMP D IRLANDE MONTREUIL-JUIGNE 49460 France
1509,23/02/2022,Vente,"289500,00",0,Maison,98.0,4.0,490.0,7 RUE DU HAUT PRE BOUCHEMAINE 49080 France
1510,02/03/2022,Vente,"320000,00",0,Maison,50.0,3.0,1277.0,3 IMP DE BELLIGNE BELLEVIGNE-EN-LAYON 49380 France
1511,25/02/2022,Vente,"320000,00",0,Maison,151.0,5.0,510.0,3 RUE STANI NITKOWSKI SAINT-GEORGES-SUR-LOIRE 49170 France
1512,15/02/2022,Vente,"882000,00",0,Local industriel. commercial ou assimilé,181.0,0.0,1352.0,81 RUE DE LA MEIGNANNE ANGERS 49100 France
1513,04/02/2022,Vente,"59000,00",0,Maison,80.0,2.0,93.0,3 RUE DU PETIT COTEAU CHAUDEFONDS-SUR-LAYON 49290 France
1514,24/02/2022,Vente,"50000,00",0,Maison,45.0,1.0,713.0,5186   LA GAUTERIE ALLEUDS BRISSAC LOIRE AUBANCE 49320 France
1515,28/02/2022,Vente,"126000,00",0,Maison,87.0,4.0,136.0,14 RUE SAINT MAURILLE CHALONNES-SUR-LOIRE 49290 France
1516,11/02/2022,Vente,"195283,00",0,Maison,100.0,4.0,294.0,29 RUE DE CHOLET BECON-LES-GRANITS 49370 France
1517,01/03/2022,Vente,"280000,00",0,Maison,130.0,5.0,453.0,15 RUE DU PENSIER BRISSAC LOIRE AUBANCE 49320 France
1518,02/03/2022,Vente,"364000,00",0,Maison,99.0,5.0,506.0,5 SQ DU GRESILLE ANGERS 49000 France
1519,02/03/2022,Vente,"250000,00",0,Maison,104.0,4.0,324.0,9012   LE FOUGERAY MONTREUIL-JUIGNE 49460 France
1520,01/03/2022,Vente,"320000,00",0,Maison,90.0,3.0,562.0,32 RUE HAUTE DU MARTREAU ROCHEFORT-SUR-LOIRE 49190 France
1521,07/03/2022,Vente,"164000,00",0,Maison,76.0,3.0,906.0,25 RTE NATIONALE SAINT-LEGER-DE-LINIERES 49070 France
1522,22/02/2022,Vente,"189585,00",0,Maison,81.0,4.0,124.0,17 RUE GEORGES LEGAGNEUX AVRILLE 49240 France
1523,23/02/2022,Vente,"150000,00",0,Maison,68.0,5.0,2000.0,5246   LES GRANDS CHAMPS POSSONNIERE (LA) 49170 France
1524,23/02/2022,Vente,"150000,00",0,Maison,68.0,5.0,370.0,5246   LES GRANDS CHAMPS POSSONNIERE (LA) 49170 France
1525,28/02/2022,Vente,"180000,00",0,Maison,169.0,6.0,4196.0,1   L'ANJUBAUDERIE CHEMILLE-EN-ANJOU 49670 France
1526,24/02/2022,Vente,"330000,00",0,Maison,86.0,4.0,481.0,3 RUE DU GRAND CAVIER SAINT-LEGER-DE-LINIERES 49170 France
1527,22/02/2022,Vente,"320000,00",0,Maison,86.0,6.0,378.0,5 ALL SAINT SAENS AVRILLE 49240 France
1528,22/02/2022,Vente,"235000,00",0,Maison,78.0,5.0,300.0,9 BD ROLAND DE RONCEVAUX AVRILLE 49240 France
1529,03/03/2022,Vente,"249000,00",0,Maison,122.0,6.0,615.0,8 PL DU CHATEAU BOUCHEMAINE 49080 France
1530,23/02/2022,Vente,"175000,00",0,Maison,102.0,5.0,541.0,15 RUE DES CEPAGES CHALONNES-SUR-LOIRE 49290 France
1531,02/03/2022,Vente,"215000,00",0,Maison,56.0,2.0,513.0,10 RUE DES ROSES AVRILLE 49240 France
1532,17/02/2022,Vente,"175000,00",0,Maison,81.0,5.0,617.0,33 RUE PASTEUR VAL-DU-LAYON 49750 France
1533,09/03/2022,Vente,"525000,00",0,Maison,112.0,6.0,689.0,12 RUE CAILLAUD D'ANGERS ANGERS 49100 France
1534,03/03/2022,Vente,"465000,00",0,Local industriel. commercial ou assimilé,420.0,0.0,1998.0,8 ALL DES GROUAS BRISSAC LOIRE AUBANCE 49320 France
1535,15/02/2022,Vente,"188000,00",0,Maison,105.0,4.0,410.0,5943   LA MERDACHERE VAL D'ERDRE-AUXENCE 49370 France
1536,17/02/2022,Vente,"230000,00",0,Maison,113.0,4.0,558.0,15 ALL DES CHATAIGNIERS SAINT-AUGUSTIN-DES-BOIS 49170 France
1537,24/02/2022,Vente,"300000,00",0,Maison,95.0,4.0,862.0,24 AV DES ROSES BECON-LES-GRANITS 49370 France
1538,22/02/2022,Vente,"159500,00",0,Maison,90.0,4.0,44.0,29 RUE DE CANDE BECON-LES-GRANITS 49370 France
1539,25/02/2022,Vente,"350000,00",0,Maison,120.0,5.0,510.0,23 RUE CLAUDE MONET LONGUENEE-EN-ANJOU 49770 France
1540,04/02/2022,Vente,"130000,00",0,Maison,100.0,2.0,1163.0,6 RTE DES TROIS CHENES BELLEVIGNE-EN-LAYON 49380 France
1541,07/01/2022,Vente,"187250,00",0,Maison,92.0,4.0,850.0,4 RUE FRANCOIS SECHER CHEMILLE-EN-ANJOU 49120 France
1542,10/01/2022,Vente,"129000,00",0,Maison,96.0,5.0,528.0,2 RUE DE LA RATERIE BEAUPREAU-EN-MAUGES 49600 France
1543,06/01/2022,Vente,"192000,00",0,Maison,89.0,4.0,300.0,9 CHE DE LA PERRIERE MAUGES-SUR-LOIRE 49410 France
1544,06/01/2022,Vente,"192000,00",0,Maison,89.0,4.0,500.0,9 CHE DE LA PERRIERE MAUGES-SUR-LOIRE 49410 France
1545,10/01/2022,Vente,"270000,00",0,Maison,110.0,4.0,825.0,4 RUE DES CRETES MAUGES-SUR-LOIRE 49570 France
1546,10/01/2022,Vente,"270000,00",0,Maison,110.0,4.0,1000.0,4 RUE DES CRETES MAUGES-SUR-LOIRE 49570 France
1547,07/01/2022,Vente,"277000,00",0,Maison,84.0,3.0,952.0,112   LE PINEAU OREE D ANJOU 49270 France
1548,07/01/2022,Vente,"205000,00",0,Maison,103.0,5.0,497.0,14 RUE DE LA SOMME CHOLET 49300 France
1549,11/01/2022,Vente,"130000,00",0,Maison,45.0,2.0,95.0,26 RUE VICTOR HUGO SEVREMOINE 49450 France
1550,11/01/2022,Vente,"130000,00",0,Maison,65.0,3.0,61.0,7 RUE DU POIRIER (ST MACAIRE) SEVREMOINE 49450 France
1551,12/01/2022,Vente,"215000,00",0,Maison,66.0,3.0,466.0,8 SQ STE BLANDINE CHOLET 49300 France
1552,07/01/2022,Vente,"146000,00",0,Maison,64.0,3.0,400.0,14 RUE DU GEN DE GAULLE TREMENTINES 49340 France
1553,11/01/2022,Vente,"150000,00",0,Maison,94.0,4.0,552.0,28 RUE DE LA CHARONNERIE SAINT-CHRISTOPHE-DU-BOIS 49280 France
1554,11/01/2022,Vente,"159000,00",0,Maison,69.0,4.0,148.0,7 RUE DU MOULIN (TILLIERES) SEVREMOINE 49230 France
1555,05/01/2022,Vente,"120000,00",0,Maison,76.0,3.0,337.0,34   L ECURIE OREE D ANJOU 49270 France
1556,05/01/2022,Vente,"149000,00",0,Maison,74.0,4.0,317.0,572   LA MAUDINERIE OREE D ANJOU 49530 France
1557,05/01/2022,Vente,"149000,00",0,Maison,74.0,4.0,360.0,572   LA MAUDINERIE OREE D ANJOU 49530 France
1558,13/01/2022,Vente,"225000,00",0,Maison,89.0,4.0,533.0,16 RUE DES BOUVREUILS SEVREMOINE 49450 France
1559,12/01/2022,Vente,"188000,00",0,Maison,66.0,5.0,391.0,3 RUE DE BRETAGNE (GERMAIN MOINE SEVREMOINE 49230 France
1560,17/01/2022,Vente,"153000,00",0,Maison,88.0,5.0,517.0,50 RUE RENE DE CHATEAUBRIAND CHOLET 49300 France
1561,12/01/2022,Vente,"110000,00",0,Maison,119.0,5.0,84.0,71 RUE DE LA LOIRE (POMMERAYE) MAUGES-SUR-LOIRE 49620 France
1562,10/01/2022,Vente,"215000,00",0,Maison,128.0,3.0,2556.0,41 RUE DE L ABBE CHUPIN BEAUPREAU-EN-MAUGES 49510 France
1563,10/01/2022,Vente,"215000,00",0,Maison,128.0,3.0,300.0,41 RUE DE L ABBE CHUPIN BEAUPREAU-EN-MAUGES 49510 France
1564,11/01/2022,Vente,"190000,00",0,Local industriel. commercial ou assimilé,532.0,0.0,1624.0,81 RUE ST LOUIS LE MAY-SUR-EVRE 49122 France
1565,12/01/2022,Vente,"475000,00",0,Maison,85.0,4.0,682.0,15 PL DU 77 IEME RI CHOLET 49300 France
1566,12/01/2022,Vente,"475000,00",0,Local industriel. commercial ou assimilé,777.0,0.0,682.0,15 PL DU 77 IEME RI CHOLET 49300 France
1567,12/01/2022,Vente,"475000,00",0,Local industriel. commercial ou assimilé,481.0,0.0,682.0,15 PL DU 77 IEME RI CHOLET 49300 France
1568,06/01/2022,Vente,"170000,00",0,Maison,65.0,1.0,432.0,7 RUE D'ANCONE CHOLET 49300 France
1569,13/01/2022,Vente,"168000,00",0,Maison,88.0,4.0,757.0,7 RUE FREDERIC CHOPIN BEAUPREAU-EN-MAUGES 49600 France
1570,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1571,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1572,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1573,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1574,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1575,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1576,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1577,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1578,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1579,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1580,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1581,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1582,04/01/2022,Vente,"18000,00",0,Appartement,75.0,3.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1583,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1584,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1585,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1586,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1587,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1588,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1589,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1590,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1591,04/01/2022,Vente,"18000,00",0,Appartement,22.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1592,04/01/2022,Vente,"18000,00",0,Appartement,22.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1593,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1594,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1595,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1596,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1597,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1598,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1599,04/01/2022,Vente,"18000,00",0,Appartement,22.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1600,04/01/2022,Vente,"18000,00",0,Appartement,34.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1601,04/01/2022,Vente,"18000,00",0,Appartement,34.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1602,04/01/2022,Vente,"18000,00",0,Appartement,22.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1603,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1604,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1605,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1606,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1607,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1608,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1609,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1610,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1611,04/01/2022,Vente,"18000,00",0,Local industriel. commercial ou assimilé,1980.0,0.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1612,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1613,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1614,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1615,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1616,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1617,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1618,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1619,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1620,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1621,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1622,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1623,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1624,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1625,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1626,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1627,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1628,04/01/2022,Vente,"18000,00",0,Appartement,32.0,2.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1629,04/01/2022,Vente,"18000,00",0,Appartement,33.0,1.0,1111.0,9001 RUE ANDRE CHIRON BEAUPREAU-EN-MAUGES 49600 France
1630,07/01/2022,Vente,"10,00",0,Maison,35.0,2.0,5.0,5256   LA CHAMPENIERE OREE D ANJOU 49530 France
1631,10/01/2022,Vente,"115000,00",0,Maison,66.0,3.0,148.0,62 RUE BEL EBAT CHOLET 49300 France
1632,06/01/2022,Vente,"169000,00",0,Maison,72.0,4.0,240.0,14 BD DU 11 NOVEMBRE (ST-MACAIRE SEVREMOINE 49450 France
1633,07/01/2022,Vente,"95000,00",0,Maison,63.0,3.0,376.0,1 AV DE LA LIBERATION BEAUPREAU-EN-MAUGES 49510 France
1634,05/01/2022,Vente,"195800,00",0,Maison,82.0,4.0,637.0,556 RUE D ANJOU (LIRE) OREE D ANJOU 49530 France
1635,03/01/2022,Vente,"255000,00",0,Maison,136.0,7.0,638.0,24 RUE DU VAR OREE D ANJOU 49270 France
1636,07/01/2022,Vente,"10,00",0,Maison,75.0,5.0,3.0,7   LA CHAMPENIERE OREE D ANJOU 49530 France
1637,07/01/2022,Vente,"205000,00",0,Maison,62.0,3.0,306.0,134 RUE PORTE BARON CHOLET 49300 France
1638,07/01/2022,Vente,"60000,00",0,Maison,35.0,2.0,101.0,5256   LA CHAMPENIERE OREE D ANJOU 49530 France
1639,12/01/2022,Vente,"134640,00",0,Maison,70.0,3.0,257.0,7 RUE JACQUES ROUTHIAU BEAUPREAU-EN-MAUGES 49600 France
1640,14/01/2022,Vente,"200000,00",0,Maison,97.0,5.0,592.0,7 RUE PERCEVAL SAINT-CHRISTOPHE-DU-BOIS 49280 France
1641,10/01/2022,Vente,"103400,00",0,Maison,74.0,3.0,500.0,31 RUE BEAUSOLEIL (GESTE) BEAUPREAU-EN-MAUGES 49600 France
1642,12/01/2022,Vente,"155000,00",0,Maison,82.0,4.0,361.0,8 RUE DES NENUPHARS BEAUPREAU-EN-MAUGES 49450 France
1643,14/01/2022,Vente,"280000,00",0,Maison,120.0,4.0,530.0,8 RUE DES ORMEAUX LE MAY-SUR-EVRE 49122 France
1644,14/01/2022,Vente,"280000,00",0,Maison,120.0,4.0,500.0,8 RUE DES ORMEAUX LE MAY-SUR-EVRE 49122 France
1645,14/01/2022,Vente,"333980,00",0,Maison,135.0,4.0,250.0,32 RUE MARCEL PROUST CHOLET 49300 France
1646,20/01/2022,Vente,"47000,00",0,Local industriel. commercial ou assimilé,12.0,0.0,135.0,8 RUE DE L INDUSTRIE CHEMILLE-EN-ANJOU 49120 France
1647,20/01/2022,Vente,"47000,00",0,Local industriel. commercial ou assimilé,50.0,0.0,135.0,8 RUE DE L INDUSTRIE CHEMILLE-EN-ANJOU 49120 France
1648,06/01/2022,Vente,"280000,00",0,Maison,126.0,4.0,92.0,3 RUE ALEXANDRE DUMAS SEVREMOINE 49230 France
1649,19/01/2022,Vente,"226000,00",0,Maison,80.0,4.0,530.0,7 RUE DE SICILE CHOLET 49300 France
1650,19/01/2022,Vente,"180000,00",0,Maison,177.0,6.0,1018.0,9 COTE DE RAZ GUE MONTREVAULT SUR EVRE 49110 France
1651,06/01/2022,Vente,"150000,00",0,Maison,73.0,4.0,253.0,13 RUE DES CHENES LA SEGUINIERE 49280 France
1652,07/01/2022,Vente,"317500,00",0,Maison,148.0,5.0,369.0,40 BD ALFRED CHANZY CHOLET 49300 France
1653,07/01/2022,Vente,"169000,00",0,Maison,123.0,7.0,506.0,74 RUE DES BONS ENFANTS CHOLET 49300 France
1654,06/01/2022,Vente,"90000,00",0,Maison,46.0,2.0,230.0,21 RUE DE LA LIBERATION SAINT-CHRISTOPHE-DU-BOIS 49280 France
1655,06/01/2022,Vente,"220000,00",0,Maison,127.0,4.0,400.0,2   LE PATIS (LE PUISET DORE) MONTREVAULT SUR EVRE 49600 France
1656,05/01/2022,Vente,"164000,00",0,Maison,103.0,5.0,458.0,10 SQ DE L'EMILIE ROMAGNE CHOLET 49300 France
1657,03/01/2022,Vente,"259000,00",0,Maison,179.0,7.0,1374.0,9001   LA VACHONNIERE PSB CHOLET 49300 France
1658,21/01/2022,Vente,"175000,00",0,Maison,88.0,4.0,2196.0,33 RUE AMAND MICHAUD LES CERQUEUX 49360 France
1659,21/01/2022,Vente,"175000,00",0,Maison,88.0,4.0,500.0,33 RUE AMAND MICHAUD LES CERQUEUX 49360 France
1660,05/01/2022,Vente,"162500,00",0,Maison,86.0,4.0,303.0,12 SQ DE L'EMILIE ROMAGNE CHOLET 49300 France
1661,04/01/2022,Vente,"175882,00",0,Maison,160.0,6.0,262.0,22 ALL DES GATZ MONTREVAULT SUR EVRE 49110 France
1662,04/01/2022,Vente,"108390,00",0,Maison,76.0,4.0,225.0,7 ALL BELLEVUE (ST-PIERRE-MONTL) MONTREVAULT SUR EVRE 49110 France
1663,05/01/2022,Vente,"165000,00",0,Maison,52.0,2.0,280.0,20 RUE LOUIS MONNIER (MONTIGNE) SEVREMOINE 49230 France
1664,14/01/2022,Vente,"185000,00",0,Maison,89.0,4.0,792.0,7 RUE DES GARENNES MONTREVAULT SUR EVRE 49110 France
1665,04/01/2022,Vente,"108000,00",0,Maison,34.0,1.0,102.0,1 RUE DE BEL AIR (LA RENAUDIERE) SEVREMOINE 49450 France
1666,10/01/2022,Vente,"145000,00",0,Maison,87.0,5.0,300.0,34 RUE PIERRE DE RONSARD CHOLET 49300 France
1667,11/01/2022,Vente,"180000,00",0,Maison,90.0,4.0,594.0,10 RUE DU MAL JUIN LA TESSOUALLE 49280 France
1668,08/01/2022,Vente,"265000,00",0,Maison,63.0,5.0,144.0,46 RUE SALBERIE CHOLET 49300 France
1669,11/01/2022,Vente,"156000,00",0,Maison,65.0,3.0,100.0,10 RUE MARCELIN BERTHELOT CHOLET 49300 France
1670,11/01/2022,Vente,"156000,00",0,Maison,38.0,2.0,100.0,10 RUE MARCELIN BERTHELOT CHOLET 49300 France
1671,20/01/2022,Vente,"122000,00",0,Maison,56.0,2.0,352.0,59 CHE DES CLAVERIES MAUGES-SUR-LOIRE 49620 France
1672,20/01/2022,Vente,"122000,00",0,Maison,68.0,3.0,352.0,59 CHE DES CLAVERIES MAUGES-SUR-LOIRE 49620 France
1673,10/01/2022,Vente,"160250,00",0,Maison,96.0,5.0,156.0,16 RUE DU PUITS DE L AIRE CHOLET 49300 France
1674,20/01/2022,Vente,"68000,00",0,Local industriel. commercial ou assimilé,285.0,0.0,1352.0,8   LA PICAUDIERE (LAUR MOTTAY MAUGES-SUR-LOIRE 49410 France
1675,20/01/2022,Vente,"68000,00",0,Local industriel. commercial ou assimilé,285.0,0.0,500.0,8   LA PICAUDIERE (LAUR MOTTAY MAUGES-SUR-LOIRE 49410 France
1676,21/01/2022,Vente,"100000,00",0,Maison,115.0,5.0,304.0,8 RUE JEAN RACINE CHOLET 49300 France
1677,12/01/2022,Vente,"50000,00",0,Maison,60.0,3.0,51.0,79 RUE DE BONCHAMP (CHAPELLE-FLOR MAUGES-SUR-LOIRE 49410 France
